MR1;MR2;MR8;MR3;MR4;MR5;MR6;MR7;MR9;MR1;MR2;MR3;MR5;MR4;MR6;MR7;MR2;MR1;MR3;MR4;MR9;MR7;MR8;MR6;MR5;MR1;MR5;MR2;MR3;MR4;MR7;MR6;J.29.1
-0.89738938234055;0.321585428897456;-0.104019809659095;-0.0452782496725554;0.0656397355689181;-0.640962342002592;-0.492935648220824;0.428298766752788;113.424.553.255.611;0.190034895548231;0.248571375205033;-0.860317948402942;0.63851343105951;-149.108.688.901.709;0.817637983563188;217.276.916.094.115;0.0650243483513093;0.252620551853376;-0.0504384416099846;0.220315955946276;-0.828726381448853;0.338296373194655;-0.771540217588698;-0.434649808219235;-111.614.088.166.505;0.241671317227844;0.974202119966699;-0.474756206522126;-0.122802764961768;-0.205145386066305;0.0255107763254113;-0.642394883281207;1200
-0.770430446499366;-0.27795198224975;0.198640621730502;0.680475969889645;-0.607391004300758;-0.537674165572752;-0.288000405040287;0.355529796513496;211.139.359.497.758;0.302581045212995;0.274756306827816;-0.832416437563729;0.667052193946508;-153.904.428.660.748;0.486931853020065;0.471279776087745;0.0565940020784707;0.593905221319407;-0.744292736383286;-0.300794614800319;-0.480122197318051;-171.243.748.706.472;0.232466808775615;213.002.559.673.194;-12.616.985.800.013;0.234078241597455;146.844.127.446.703;-0.824653168177044;-0.161958841920749;-0.245385509193548;10.045.784.738.073;-130.053.522.860.416;1500
-0.958175852382474;0.285692938737883;-0.0239515099208676;156.560.450.259.718;-0.484871946525547;0.223896692584787;103.500.068.627.411;119.583.091.392.241;0.767575883847626;0.431517044075102;0.0529571978931192;-0.702502938666872;0.219239003273334;0.659135126446912;-154.463.270.174.988;104.179.961.243.406;0.135197149098015;0.213753468334467;-0.93338385897596;116.575.209.898.415;0.333746595989998;-143.855.012.173.006;0.111067448300897;0.0709290722000373;-148.028.998.370.614;0.37161357441121;0.387679951217951;-0.402419276280334;-0.0935312915863618;-0.156445999974026;-0.305890024627073;-0.973716348421705;1000
-0.934925241128725;0.0462626075961999;0.087682433454776;0.638047466558438;-0.206099033773119;153.345.459.873.237;-117.041.253.488.952;-0.274975892749385;0.287586846543203;0.411697275277325;0.134808713163182;-0.746576549006917;0.268505603125318;0.696713124485805;-170.134.093.591.043;-0.710778307134384;0.0565139138661205;0.259970897199057;0.737828965196542;-0.563206354160125;-0.508447213484206;0.255006249431701;-0.473929395663723;-0.410103379710318;-0.265284784145946;0.124050365107208;0.317033447041996;0.699314759184702;-0.120516497460612;-0.396126493742144;-0.498887096372562;-0.314925228604229;1100
-0.964496983810304;0.29683356981848;0.0190237033743491;0.935260764090189;-0.466800027474966;140.572.135.064.638;-0.797248328197971;-0.20329463876145;-0.87043827450621;0.468632230716576;0.0942532992680194;-0.668646707364364;0.255579946656273;0.668952114923258;-156.140.275.925.337;-0.149938875843688;-0.0595664015334973;-0.130579301800628;0.0719482983876228;-0.740841679411052;154.163.678.913.784;-166.261.494.659.432;0.0821175722590902;0.0270672889246651;-197.772.105.973.072;0.210453810183925;0.87627422578523;-0.0344482077008801;-0.100660819370201;-0.407278027221784;0.0602281392594848;0.377591820098203;1000
-10.604.721.677.942;-0.0473382044302989;0.265447201105607;0.18989066336254;-0.599789326092902;147.852.087.109.919;104.952.636.730.683;350.362.326.908.518;-119.391.786.280.578;0.504055533231146;-205.409.491.286.762;-0.933523781724013;-138.604.971.269.189;-0.651797871517738;0.441147477129677;0.236122007489041;0.111144781924058;0.0930427195940894;0.15185268687401;-0.226217877115665;-0.268029255790667;-0.297003010536478;-0.472696898623808;-0.559657681964734;-0.2714345731181;0.418978981805338;0.720248373821557;0.0409526635400577;-0.0857292298020434;0.0694438073624993;-0.789798874017843;0.449951902883642;1200
-0.838307404015708;0.388513021865944;-0.208437808036337;0.464543693595264;-0.22334930572617;0.467205545384833;116.983.626.201.831;-0.525808597744592;-0.0545436642406326;0.468131748898526;-223.955.537.876.042;-0.928504891583733;-122.012.075.203.807;-0.690863421779312;0.597013140050448;0.359962227458556;0.332359911020129;-0.248978037756658;129.779.431.332.232;168.886.697.528.883;0.827510737861289;0.230504586233077;0.317037913986147;-0.543578468034597;0.253136213737926;0.145856507789345;0.9167205158683;0.103731707791569;-0.142626657779286;-0.1330086824508;0.601870546920106;-0.618812092869358;1200
-0.981805787631488;0.349511246956685;-0.2077536473427;148.298.433.061.289;-0.238850663617613;0.691378417667048;0.0725563369485673;-0.165455452626846;0.652686265347479;0.302581045212995;0.274756306827816;-0.832416437563729;0.667052193946508;-153.904.428.660.748;0.486931853020065;0.471279776087745;0.111786239668714;0.462904860660108;-18.464.072.667.442;-0.423662797257164;-0.734259529046279;0.666561925205246;-0.222269514027024;-0.729065906162312;-0.752689179484288;0.282177242665022;0.345986146590851;0.421811280337229;-0.0384581267293865;0.209577725407984;-0.211173026379483;0.488784134248994;1100
-0.921069857567841;0.555484360338515;-0.379839906421319;-0.0869391275591954;0.454542417583784;170.833.905.145.754;-135.297.851.777.642;-0.388232488769727;-0.728062180689125;0.220222001205741;0.0932854701352263;-0.730307426283595;0.144201057643961;0.654002112865922;-16.465.351.209.505;0.0501452077531055;0.124388990165859;0.22570457214948;0.0778770280689869;-0.372977891076633;-0.548343417079207;0.838454762764384;-0.115530372042153;-0.815108424774397;0.151583452752806;0.547600334220921;0.267623234029053;-0.483433757901429;-0.0841114608403175;-0.0124506393638394;0.666575824339416;0.713330421952207;800
-0.974457283758716;0.478809161811462;-0.137884006981996;0.635960434760975;-0.0655637253411729;-0.700535568529673;-112.640.060.050.132;-0.0707652440500769;0.510034408914475;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;-0.00227757681626466;0.280954467296996;-0.946713837631816;-0.0484569888076806;0.687718985694823;0.875349255820592;-0.130292308508305;-0.663466710940529;-130.462.302.600.621;0.284164915473917;0.478038881211111;-0.35938586979117;-0.0908819271801646;-0.134101113448176;-0.524073943952381;0.0229845228637551;800
130.768.391.435.286;-0.447136516681659;-0.448968183556748;0.432588343984438;-0.597689522195317;160.299.399.409.191;-0.199965469292958;0.393153601032234;0.805928397725109;-0.342682091756672;0.0705912553732191;152.164.180.541.321;0.207960082901394;0.96632662236892;-0.221768946488338;29.395.850.455.864;0.15773262241739;0.614228372132701;-0.445346669631233;259.176.243.970.239;0.0705583942589254;0.452778441131336;-0.288025933414839;154.367.735.032.225;-0.667743724575652;0.56567998538342;-114.988.665.500.282;0.0043641854336328;-0.0570145227510011;0.0358382104773909;-0.804445526058155;0.180508916364804;1000
135.050.518.853.495;0.386860828934163;-206.056.413.870.806;-0.0401751305555446;0.598689729027676;284.675.063.554.374;-100.095.828.602.948;0.0840628848437863;0.793285081001554;0.755348445618394;0.210486395269022;0.887346546403489;0.850937141132933;-148.794.056.332.632;0.716632710500286;-0.126840522842402;0.076755445267801;0.10056325432383;0.715816110958243;149.359.234.892.279;-0.23744706703502;-0.0307676404655388;-0.727074721900414;-0.621645417184303;0.279322104851711;0.205848126410213;0.0342262565932816;135.176.215.400.323;-0.104266371425652;-0.41536863946982;118.437.394.074.733;0.815313810518917;1300
125.352.578.432.816;-0.286912064719004;-123.359.779.269.507;0.961520866550643;-0.140365296667738;-0.532058936929045;-0.358162204743464;0.191876081822678;176.034.645.048.304;-0.699132358897942;0.204408887921644;150.264.251.991.507;0.12604644087392;0.926096594719835;-0.914597169747971;16.277.419.947.155;0.560334367090744;-0.951827390310511;-0.886965806691094;350.348.104.436.318;0.362811241477736;-0.152926902432957;0.0278020412573735;192.077.044.074.281;-0.886671494496313;0.36743749761017;-0.490025618902033;-0.356791380503406;-0.0898420033285376;-0.102237233870184;-127.811.464.151.391;0.181730523923152;1000
122.282.899.202.222;144.856.098.489.217;-132.194.249.708.883;-0.557407244395696;126.478.658.336.185;-0.014341127498101;0.761542580646725;0.206961512149078;0.794970424916157;0.770274144015977;0.121465401871841;108.879.155.827.657;0.412360393103273;0.802551595199726;-204.510.022.785.459;-0.781108003681264;0.00919892714647356;0.991274518411836;158.796.318.758.583;0.986803756288437;323.487.497.947.653;151.611.843.316.874;318.752.050.576.639;248.438.165.588.897;-0.0561723080571452;-0.184817540049354;0.0699702423053966;10.785.063.131.992;-0.0766958116238276;-0.269844040844113;-0.813456744141789;0.936340760424531;800
110.169.025.650.984;106.206.436.199.537;-0.895014208653842;104.365.604.466.412;0.501505542968107;-105.153.393.766.876;-144.055.742.692.652;0.230722852838329;0.225426943318548;0.138203803670531;-229.199.915.002.799;124.686.971.368.951;-134.732.826.846.013;-0.446625610628554;-0.513227864700277;325.166.044.716.179;0.0795798273229648;0.0284864638761551;0.456243808734859;221.206.560.773.889;0.740531020720462;0.428522978633911;0.536528335605186;-116.815.831.458.278;0.487766494937117;0.30487699162416;0.146796334754969;-0.0360793155293722;-0.103541200604079;-0.0996569646034437;-0.414899092920183;0.433408440151515;1000
104.766.578.410.617;0.0463097659817117;-0.606364975256586;0.78003990217362;200.212.064.342.153;199.227.601.657.246;0.946927814839385;-0.574696511721967;0.712459867037001;0.705277718328515;-0.117327790159947;0.973187635221411;0.514707537639266;0.734046204288332;0.856971170346731;-0.422584370119479;0.209880525796258;0.353031500548114;0.663426300612847;127.033.488.824.318;128.937.879.352.984;0.377498926615525;-0.179157290666589;-0.242584305142695;-106.461.600.585.382;0.309007587615523;-0.131988477644205;111.451.444.455.039;-0.0306090382091261;-0.242052643833498;0.612438902296394;0.412322946379785;1000
138.692.785.331.659;-0.842295795402688;-0.399968669979436;0.659401903045194;-0.71456918834307;-0.647569999785798;208.692.534.124.425;200.521.820.422.188;2.075.054.000.916;0.586583852277557;0.167954497254063;104.698.002.068.417;0.324837712214488;0.882522813751842;117.195.826.959.217;0.10706691404911;0.130553738547805;0.487115268737199;-0.619163394756281;319.576.691.973.234;0.684725347757081;-0.105775183969559;0.288381262836052;105.944.782.251.443;-125.837.135.586.414;0.229344686906459;0.202633224371787;-0.307073814510748;-0.0929373031208116;-0.19643417578083;0.070451939973977;-0.0430350476978585;1900
-0.946301919291874;0.526856346421236;-0.97182062770509;0.379136509526938;-0.112085958174245;-0.856346104586089;-0.908611207197286;-0.232181141517199;-0.817745372232497;0.257245882668801;-0.117643147783218;-0.771371873466789;0.438480600400368;0.653612136641253;0.631401530944717;0.102621859020625;0.0905149245207168;0.160416125024674;125.087.738.485.627;-0.0974835813957486;0.684756197390152;0.765902372531227;0.613339372037;-0.32772470883042;-0.513738611168628;-0.0457776981906769;0.511911437694903;-0.5228988935142;-0.0825846283404562;-0.478150781319413;-0.458435469467654;135.843.222.259.305;900
-104.605.916.105.273;0.328984283987609;0.0331248351143046;104.774.382.257.288;-0.469784211024008;0.960616271205599;118.080.529.457.266;0.320846556042747;-0.486847580260269;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;-0.0784687578501202;0.557888315290584;107.711.636.066.098;-0.661278381966989;0.94166835199766;102.956.329.938.897;0.248085161004218;-0.226685107785013;-0.516267747349288;0.651486345360223;-0.97344538593264;0.063681595596213;-0.0873189759798296;0.480746216093004;-16.585.003.829.434;104.267.057.885.556;1500
-0.898368366712082;0.534964250142262;-0.47321885651909;0.494833854781114;0.149492315077359;0.342227710483321;0.990436658330429;0.0348490365697362;-0.515688752112916;0.240982124966835;-214.646.978.846.252;-0.835705781899785;-132.627.844.344.107;-0.640919156173184;-108.198.797.007.187;-0.0144014196678173;0.164174093903039;0.189610647978566;0.180126901202121;-0.45062540466028;-0.743894533361115;-149.629.465.124.586;-0.16975871762082;-0.261610397446625;-0.823841776082976;0.24060466658776;0.925794784126408;-0.411300586910466;-0.147998284006708;-0.206639898505216;-0.482138848771941;0.332836535130907;1600
-0.842320370111536;0.347451558160756;-0.217764426057242;-0.446111172616977;-0.134660804976787;-0.768416627806968;0.906526255234494;-0.376351928120787;-0.0878607712892752;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.0442063179210679;0.511492608777446;-0.223664925657205;-0.646659925528837;-0.432597812751096;0.502671950504243;-0.956825446238981;-0.16954181509394;-124.290.606.557.779;0.129237971277165;0.997538036299523;0.0714392499381425;-0.120052488163665;-0.263748964844398;117.175.080.503.211;-102.684.722.369.178;1500
-0.900140132092241;0.442901344939172;-0.101559827568182;0.6004096363245;-0.446982479793257;-0.895560122163332;13.578.017.317.529;-0.0533948615169157;-126.244.137.961.649;0.315194153632362;-0.690124212256095;-0.935591108404451;-208.654.227.947.935;-0.965223387893112;-200.796.071.684.494;-102.945.738.887.924;-0.0279371990207117;0.310382161093602;0.931763255443477;-0.376900026856235;-0.00742903137946877;0.783283022659331;-0.499870365458032;-0.181051921237406;-0.507288136646653;0.193366335971634;0.307525172230332;-0.542399631594589;-0.0953291673712186;-0.124389892476611;-100.595.418.947.366;0.770224631815941;800
-0.926404394338646;0.401386060121255;-0.158736935608758;-0.0543930200240701;-0.0181454485315792;-0.951840708522827;0.751316275772484;-0.11648046523944;-0.753252499176735;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;-0.0235241143115377;0.311557899028222;140.085.186.268.614;-0.943017834889476;0.677760801699731;-0.656472033989521;0.0601473185911398;0.2393069026128;-0.345398781890062;0.522751543977535;0.533429354701991;-0.45773815233938;-0.1070412618374;0.320661763048296;-128.081.553.710.693;-0.103866657761578;1000
0.811642286875864;0.37144570231706;195.320.949.151.706;0.917474039729779;0.0960974033890572;0.472125826082235;-126.185.182.378.921;-0.570797124289207;11.398.118.801.758;0.932638589717599;133.049.039.162.625;0.800298711864605;-220.178.962.631.134;-148.932.210.134.909;0.068591050945826;-229.031.349.118.465;0.182437152519096;0.677315695285202;-0.660774958689828;-0.291416541620398;-107.876.532.782.961;0.107906830581828;-0.48260291640156;148.155.176.731.798;294.986.973.521.507;112.360.857.692.703;-207.401.583.920.848;-0.175054873042771;0.023142662998448;0.490477213982425;165.829.376.352.671;-0.400204359779023;700
111.404.499.647.994;-0.267726147932112;199.292.385.383.719;0.655949033159303;0.420741158765053;-0.814912740857595;-0.879239910171553;-0.504834390749967;238.367.959.784.873;0.651234685309324;-0.0376541949748882;104.405.928.354.005;0.480363765540384;0.766424748734619;0.909242501793436;-0.448760728082245;-0.0972810428578092;0.676272152479283;-0.294188484567091;-0.57004503934578;0.165616433717669;0.398692525510626;0.104453290103315;-0.658807293236537;268.747.084.042.312;117.432.402.888.972;-160.512.701.149.135;-0.503958127024878;0.0199372508275055;0.987385683208051;103.253.905.266.502;-135.486.830.472.585;800
107.334.936.507.964;-0.181481660708897;2.074.123.316.423;0.028531230297512;0.119448763211405;-0.321482623178455;134.239.814.647.429;151.635.308.103.237;106.350.945.519.093;-189.887.898.369.493;12.721.773.946.833;167.964.164.330.038;-182.410.993.451.672;-0.912407279997693;-0.628362938553406;0.447005020062318;0.0393786137703179;0.444124088239789;-184.941.614.088.487;212.117.441.228.477;-0.0656533066165017;0.399652238496627;0.154906204198699;-0.651954296564596;0.465718173670812;0.873246562326304;-198.266.217.139.544;-0.513069952889988;-0.00797066013056822;-0.0902676168800084;-0.405812017586771;0.838992574218438;1100
123.538.444.310.387;-0.436660341727439;205.078.857.401.677;-21.512.923.445.441;-0.650851070160368;0.209557049545719;0.02563639459989;-0.933692492883176;-0.678392417570563;139.403.433.227.259;-2.345.380.800.813;-111.369.043.143.736;-108.509.079.185.533;-0.780879519821215;0.543240195496732;-0.118207027841992;0.0998362117652285;0.46685436338265;-0.560631259883679;-0.382922436894806;-0.848232062419599;-0.0511376384826607;-0.77803614963097;-0.56451412318604;0.975952031040238;103.267.120.589.446;-190.185.395.447.448;-0.463639938048359;-0.0260577454886091;0.339951513852277;0.40633873459024;-0.128732240376288;1200
0.274472658275072;0.483595973705629;266.475.199.698.278;0.173166881788959;-0.247717750726111;-0.540617714472936;-16.540.711.777.934;-0.812531310911154;-217.028.621.550.116;-17.760.314.676.087;-0.395207044822262;142.887.020.715.026;-206.369.136.328.845;-0.708434693735905;-0.746496714863944;-130.237.319.135.073;0.0637668963258478;0.522888282461298;-0.797472045120025;-0.358213411729456;-0.630778912688429;0.459682092383425;0.0104077695876528;-0.929870863625334;169.543.591.496.235;129.777.253.787.172;-158.324.007.791.465;-0.690708459057361;0.0480697029166957;343.479.350.820.574;196.799.994.844.777;-130.392.574.997.055;600
125.660.653.373.963;-0.185031374706493;127.703.148.237.514;-238.043.999.257.712;0.620157417468498;-0.805590086098601;0.0562883097874858;0.5597679220611;178.849.366.376.121;0.577297344749752;-137.269.900.035.644;0.961621261944086;-0.392571895244342;0.848214118772408;0.947704935191128;10.937.788.766.579;0.240635328998084;0.121870334497913;-105.273.876.958.667;109.909.001.585.208;-165.667.583.090.171;-0.309565073975641;-0.155174865714848;-138.435.461.048.678;214.061.373.060.163;109.722.862.234.116;-175.384.252.069.686;0.125070427396725;0.0751499964615564;0.0891860337901363;239.581.659.821.268;0.482235393483975;1200
0.766935528249407;0.985507808553557;170.071.602.179.467;0.0158419210919537;0.559665232106264;0.117459945887694;-0.352484661143637;-0.622398312231776;-114.640.121.522.271;0.687158469641944;0.147806270917907;103.904.039.339.977;0.314434804886568;0.805490298996193;0.753376838872665;-0.57260094805176;0.0524598545382306;0.172248552884597;0.39008937421464;-0.538672339646151;148.954.006.313.531;0.343349252334343;0.230834090922388;-0.587001555854003;145.768.325.624.289;0.398082866834127;-0.125670682084001;-0.305065309799961;-0.0211111912969374;0.0939164525173029;-179.080.183.334.888;-131.604.352.023.435;1000
0.837039154994462;0.260497172353262;192.563.126.582.653;-0.014756086683062;-0.584573351737908;22.276.656.660.897;-0.357476930748936;-0.156232492242999;-163.745.770.196.928;0.955036114046001;-0.028326445227941;0.78053036104903;-151.674.041.324.295;-120.090.714.854.182;0.314863141696351;-138.349.822.010.077;0.160393391093313;-127.859.025.810.458;-201.864.608.127.079;-0.457938454826385;66.144.611.950.518;-142.654.931.341.994;0.652887097243331;-230.694.614.377.755;234.250.357.260.369;0.448499462116598;0.0630722477026716;0.496777728997111;0.0691237404078167;126.189.578.384.194;-14.112.660.787.604;-288.042.095.649.313;1100
0.793637572447201;-0.334371485059586;191.841.621.230.006;112.637.423.611.712;-0.340369680439775;-0.950541340555392;0.553304193224506;-0.124328616397822;10.468.540.696.987;10.628.776.723.037;0.821032780909292;-0.946203316765164;-160.499.754.040.626;-123.577.243.486.602;0.426224706637042;-0.320265742608821;-0.0151673728197085;0.615153991076109;-145.762.385.835.859;-0.64896675007011;-0.549313412219233;157.079.434.281.772;-0.927206410670948;-0.380981676656802;0.0232755757259509;0.828458334594204;-192.467.104.203.766;-0.291108296468837;0.0193750902838418;-0.278639526911203;0.304214615228597;-0.785645553190885;1000
-0.940198101727336;0.639332532288035;-0.444305834330651;-244.304.079.068.043;0.570025181368509;-0.590949139145449;0.779631189636759;-0.545635027260594;0.781986980031958;0.0859211352391615;0.000430784961123144;-0.703605211266377;0.267940055466961;0.763278423043846;101.024.777.485.634;185.084.895.570.131;0.000555513498340333;-0.214513339326838;101.650.692.236.267;-0.516646678306109;-0.68240414172033;-172.893.399.403.438;-0.236624400805914;-0.118695952496899;-0.126115018886471;0.391717780329654;0.641775776096012;-0.646157622150269;-0.142930129771983;-0.300241678152551;0.669474020205573;0.812703960911354;1100
-0.689428615371307;0.158053781668915;-0.177815905211295;-209.065.833.093.242;-271.780.244.370.487;-0.717774648872658;-155.567.296.629.928;0.0105035094126126;-0.052873066392044;0.0859211352391615;0.000430784961123144;-0.703605211266377;0.267940055466961;0.763278423043846;101.024.777.485.634;185.084.895.570.131;0.139085838471697;0.802122655008477;0.792742219959441;-0.22886048547334;-11.177.304.388.659;0.617081821650819;-0.213238617731563;167.696.561.695.712;0.44143140573716;0.373524435680362;0.649725067761565;-0.177270862403982;-0.121378562287404;0.0431854739751376;-0.0694944062488156;0.688436846746673;800
-0.802091897794224;0.0948178502646604;0.407467300806132;-208.726.361.231.025;-27.123.783.675.115;103.027.299.754.096;-174.221.517.303.797;-0.0953210551946515;-0.257387880839088;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.0781601741307892;0.214548938868613;0.963466244895193;-0.360643806789756;-0.775497791945425;-0.310807144935724;-0.19156448344325;-0.332241937907018;-0.45088576148046;0.367485500518621;0.686653458971816;-0.187090587703265;-0.126758830552625;0.107882223383733;-0.373857816404374;0.477665608642209;600
-104.700.131.568.572;0.0470910948527776;0.493723291860707;0.120823979914933;0.224199803956541;0.905059686422311;-114.006.101.686.294;-0.33733000594776;0.166592203575599;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.387460198812027;-236.025.781.358.514;0.92279823065125;-0.053197798530602;-0.678382220870304;0.0278787023465383;-138.532.752.626.027;-0.435673996062562;-148.077.525.678.079;0.0552908158550282;0.646014974601855;-0.365115692827117;-0.0747576237134502;-0.27608140981535;-0.95425813145953;112.216.134.207.597;600
-0.742741841486373;-0.10175756927371;-0.309200211739269;-234.337.124.280.009;0.635351529694137;0.828070940217443;0.812032514394309;-0.308702310767654;-0.329742843014306;0.376460714266526;-0.0642045796569236;-0.850997403377948;0.353851904552033;0.637239445190688;0.46214477987888;-0.435341492472354;0.0820564754161309;0.4574230889233;119.778.583.938.888;182.297.320.557.989;-0.36043471319386;-121.036.097.110.981;-0.37215055300143;102.225.182.350.113;0.275812746392288;0.797320791049506;-175.010.088.957.055;-0.75093135744151;-0.0129299791795808;0.0821400308352869;0.536159942474644;-0.195274141582569;600
-0.814827703812585;0.247801903789797;-0.853720655870744;-211.873.016.533.693;-274.665.248.791.891;-0.115119696039577;-125.134.831.153.816;0.184605891118768;-0.328403800410433;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;0.294370782295359;0.470554336612646;104.791.020.169.528;172.364.668.125.809;-143.210.170.881.894;-147.978.469.756.648;-0.300636243861037;182.591.367.817.631;0.317873189244833;0.318605668572476;0.702357232703405;-0.303311876190753;-0.098985157078804;0.259602302486344;-161.941.276.092.175;0.0868699633149978;800
-110.973.033.429.757;-0.0707940955753156;0.107923028907797;0.652538867868716;-0.478268127953885;0.857654786836682;146.933.158.378.647;-0.150742403876891;-0.0601077795028693;0.466503567312889;0.398037629410085;-0.857214162545819;0.712393216566511;-155.460.398.749.476;-183.754.817.767.867;-0.487948529647351;0.108890428613314;-0.079965017913418;0.155982631586872;-0.133072643975414;0.0382948534276826;-138.569.989.158.654;-0.00668942805587454;-0.404289701433711;-0.0480258575798487;0.67291879908883;0.541307346570396;-0.436508096060915;0.0371655181854025;0.952503370375058;153.567.063.273.213;-142.762.852.561.584;500
-112.016.954.780.028;0.766507523154392;-0.262439151795348;-262.548.268.598.348;0.923788791719245;-0.825626822384381;0.547242545344363;0.0668257192001032;0.2882496536486;0.248538012193803;0.354429902012875;-0.761544789245085;0.632708421847627;-150.666.574.216.119;0.539203184466771;0.44510341812498;0.119236518745744;0.160851334132703;0.888245830708781;236.850.837.231.301;-14.486.384.741.316;0.634154978951744;0.17137605004903;-0.749429103673481;0.21537864476684;0.364108905582359;0.641401524596046;-0.0872612130190044;-0.124598362334148;0.0514719800120623;-0.276034111842695;0.318212710694738;200
-0.870217950484625;0.184885919836699;0.0686698436908409;0.506555390198667;-344.475.650.284.215;-0.630796322206188;-122.942.722.880.056;-0.380009900727048;-0.170693025912942;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;0.134963882402619;0.427073012903093;0.9262298392713;-0.464091045010353;-0.706518292027976;0.962324483482219;-0.176483974437304;-0.407857955723368;-0.0221844757330057;0.162110010077425;0.716455458253727;-0.193985798352479;-0.139828013172082;-0.101026688161772;-0.763496668665242;-0.0368787366587566;500
-0.766485272969345;0.46972845053171;-0.334601356602581;-231.337.134.417.557;0.297671201576191;-0.65859218873294;106.538.751.961.219;-0.828353317413559;10.186.750.654.198;0.198467284903925;0.0266157165839062;-0.675703700427164;0.29647881835396;0.715321025453455;0.679541644313216;0.149359570847903;-0.175195220322051;0.36057941459507;0.556211099886524;267.189.326.813.539;-0.978614993671785;0.715035413352661;0.617917052675007;-0.668096717206627;0.197899175367308;0.346927177571808;0.738133274597745;-0.698444084899655;-0.157632680082025;-0.501989163112538;133.392.210.690.342;0.873561603450393;2200
-0.953812426168686;0.539551949992449;-0.295459271418847;-214.965.325.330.969;0.458744179083737;129.559.734.585.255;-0.474546410580121;0.569315984489251;131.639.841.541.197;0.411697275277325;0.134808713163182;-0.746576549006917;0.268505603125318;0.696713124485805;-170.134.093.591.043;-0.710778307134384;0.131715710819695;0.321628391412873;0.864123837033501;-0.426664749293388;-105.241.823.016.317;0.53837100058307;-0.440741002983484;-0.591866045539315;-0.0208078456312057;0.354781828370123;0.411220887622506;-0.0442669782858095;-0.114074640329219;-0.160833357630016;-0.0769657932301517;0.0565007092310431;800
-0.838310639018063;0.15462368882888;-0.0833294652402495;0.0525227069205748;-0.109408805210869;-0.870706318903412;0.840696159222567;-0.711938792152791;179.701.246.974.029;0.248538012193803;0.354429902012875;-0.761544789245085;0.632708421847627;-150.666.574.216.119;0.539203184466771;0.44510341812498;0.0699819713342901;0.205338837330187;0.639416741415285;-0.383882710303346;-0.708964697225289;-118.426.152.669.534;0.44015798809682;-0.318172764054729;-0.668088525173039;-197.299.832.589.359;203.563.655.774.163;-0.619766777320085;-0.210676957328591;-0.0668047871791132;209.138.551.405.757;-118.921.863.806.334;2500
-0.845558910733759;0.00542950188437715;-0.112481678333106;0.446581653693829;-0.226299806942241;189.817.653.283.784;-0.581406881427127;-0.278823605685657;-0.127937490157633;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;0.133512325353147;-0.118104764112278;0.553560868303011;0.0364490866714547;-106.317.567.437.571;-204.537.765.559.254;0.326242128390005;-0.570171966787318;-0.0942193834393708;0.345329065152336;0.544378905241246;-0.290733696485379;-0.0998989953634864;-0.0878497568546787;-0.181334763380802;0.588319145051981;1300
-0.758695409402523;-0.047650140111557;-0.0947613249130573;-206.940.859.660.047;-295.006.478.998.433;125.136.489.027.552;-125.888.199.492.232;-0.183399833792588;0.95244601808516;0.322417681247335;0.0154690155281351;-0.780125755059305;0.319508132453151;0.669617989636976;0.514416111325585;-0.46151785043512;-0.00889899081594957;0.329119025662415;0.951773334853701;-0.189156131398194;-113.533.541.181.273;-118.476.969.910.322;-0.0525500152300232;-0.37380537226518;-0.441886264929118;0.173815237690572;0.617361352439775;-0.683021546541771;-0.139527020999238;-0.348333120527132;0.563824417087766;132.289.090.477.452;1500
-0.451449749063603;-0.19651947667888;-0.0448618996363147;-226.707.569.461.797;-213.085.530.861.066;-0.717434221938058;-157.787.488.924.714;-0.367466182112266;-0.0204671387159796;0.252510317923116;-0.0530578786011524;-0.746575348745807;0.330822590452841;0.682942481007167;0.62727031286651;0.175535928810669;-0.0160999482300752;0.210773738504364;0.880223066929053;-0.221085431320274;-0.715214264359449;-174.303.534.862.852;0.203889142818502;0.486801086716614;-0.237545616026187;0.179227529245053;154.683.901.725.731;0.278994695479318;-0.136060051570025;-0.0819130220953228;0.123756482327516;0.0636192336454723;600
